year_start,fiscal_year,source_file,code,description,fce,admissions,male,emergency,waiting_list,mean_wait,median_wait,mean_los,median_los,mean_age,day_case,bed_days,age_0_14,age_15_59,age_60_74,age_75_plus,female,gender_unknown,planned,other_admission,chapter,category
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,C69-C72,"Malignant neoplasms of eye, brain & other parts of CNS",17519.0,15669.0,9809.0,4660.0,4052.0,21.5,11.0,11.9,6.0,40.0,5650.0,116003.08946849314,4626.0,7401.0,4083.0,1401.0,,,,,Neoplasms,"C69-C72 Malignant neoplasms of eye, brain & other parts of CNS"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,"C73-C80, C97",Malignant neoplsm. of thyroid and oth. endo. Glands etc.,89744.0,80404.0,38344.0,23598.0,24806.0,16.7,8.0,9.9,5.0,60.0,30783.0,490656.9976089041,2641.0,33398.0,34697.0,19004.0,,,,,Neoplasms,"C73-C80, C97 Malignant neoplsm. of thyroid and oth. endo. Glands etc."
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,C81-C96,"Malignant neoplasms of lymphoid, haematopoietic & rel. tiss.",205786.0,197224.0,119517.0,25700.0,78231.0,8.8,3.0,9.5,4.0,52.0,143880.0,492379.8721868493,23212.0,89225.0,64027.0,29297.0,,,,,Neoplasms,"C81-C96 Malignant neoplasms of lymphoid, haematopoietic & rel. tiss."
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,D00-D48,In situ & benign neoplasms and others of uncertainty,284061.0,276118.0,114243.0,14865.0,218690.0,72.3,39.0,5.2,3.0,53.0,188167.0,452761.8815550685,10774.0,152591.0,70289.0,50302.0,,,,,Neoplasms,D00-D48 In situ & benign neoplasms and others of uncertainty
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,D50-D64,Anaemias,112795.0,96666.0,46583.0,32664.0,41480.0,30.2,15.0,7.1,3.0,57.0,49796.0,323386.4351052055,8353.0,37512.0,26542.0,40371.0,,,,,Blood and immune,D50-D64 Anaemias
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,D65-D89,Diseases of the blood and blood-forming organs,48988.0,46637.0,26921.0,13992.0,18254.0,14.8,7.0,5.2,3.0,41.0,27457.0,97499.7087630137,11790.0,22014.0,10137.0,5018.0,,,,,Blood and immune,D65-D89 Diseases of the blood and blood-forming organs
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,E00-E07,Disorders of thyroid gland,11135.0,10311.0,2056.0,2115.0,7194.0,93.7,55.0,6.3,4.0,51.0,1494.0,54633.7039339726,341.0,6699.0,2353.0,1742.0,,,,,Endocrine and metabolic,E00-E07 Disorders of thyroid gland
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,E10-E14,Diabetes Mellitus,72241.0,61577.0,39385.0,30330.0,24276.0,39.9,25.0,10.1,4.0,54.0,25339.0,354280.2881561644,5116.0,30622.0,23089.0,13392.0,,,,,Endocrine and metabolic,E10-E14 Diabetes Mellitus
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,E15-E90,Endocrine nutritional and metabolic diseases,63616.0,57059.0,29649.0,24293.0,21174.0,52.1,17.0,8.8,4.0,45.0,21780.0,297801.57139520545,11277.0,28234.0,11942.0,12104.0,,,,,Endocrine and metabolic,E15-E90 Endocrine nutritional and metabolic diseases
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,F00-F03,Dementia,29637.0,25255.0,11688.0,13816.0,2791.0,19.6,3.0,72.7,24.0,80.0,86.0,1100293.8863671233,8.0,655.0,5858.0,23106.0,,,,,Mental health,F00-F03 Dementia
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,F04-F09,Other organic including symptomatic mental disorders,4856.0,4020.0,2242.0,3118.0,258.0,13.2,1.0,47.0,15.0,69.0,31.0,116154.478369863,30.0,1193.0,885.0,2746.0,,,,,Mental health,F04-F09 Other organic including symptomatic mental disorders
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,F10-F19,Mental and behavioural disorders due to psychoactive subst.,42327.0,38605.0,29207.0,29537.0,5528.0,33.3,13.0,11.3,5.0,38.0,156.0,408476.8180873973,2170.0,35942.0,3156.0,996.0,,,,,Mental health,F10-F19 Mental and behavioural disorders due to psychoactive subst.
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,F20-F29,"Schizophrenia, schizotypal and delusional disorders",36806.0,32582.0,21831.0,25091.0,1603.0,19.7,2.0,105.4,31.0,41.0,48.0,1898640.0367287672,65.0,31000.0,3840.0,1859.0,,,,,Mental health,"F20-F29 Schizophrenia, schizotypal and delusional disorders"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,F30-F39,Mood [affective] disorders,54515.0,49884.0,20388.0,38184.0,2954.0,17.8,3.0,45.4,25.0,52.0,1164.0,1864203.0898150683,174.0,34461.0,10490.0,9342.0,,,,,Mental health,F30-F39 Mood [affective] disorders
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,F40-F69,"Neurotic, bahavioural & personality disorders",30418.0,28141.0,13002.0,19714.0,3911.0,67.8,34.0,26.9,8.0,42.0,2484.0,576786.2616210958,746.0,23760.0,3460.0,2426.0,,,,,Mental health,"F40-F69 Neurotic, bahavioural & personality disorders"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,F70-F79,Mental retardation,19379.0,18645.0,10619.0,1960.0,7018.0,9.4,1.0,97.5,3.0,22.0,544.0,252674.21260273972,6977.0,12142.0,200.0,48.0,,,,,Mental health,F70-F79 Mental retardation
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,F80-F99,Other mental and behavioural disorders,12840.0,12185.0,7074.0,4735.0,2680.0,36.4,8.0,47.9,6.0,36.0,847.0,293616.6099975343,3339.0,6486.0,1145.0,1866.0,,,,,Mental health,F80-F99 Other mental and behavioural disorders
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,G00-G09,Inflammatory diseases of the central nervous system,4498.0,3626.0,2387.0,2508.0,349.0,36.2,14.0,13.7,8.0,29.0,205.0,46027.27191972603,1545.0,2097.0,625.0,228.0,,,,,Nervous system,G00-G09 Inflammatory diseases of the central nervous system
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,"G10-G13, G30-G32",Other degenerative diseases (incl. Alzheimer).,15614.0,13073.0,6714.0,6576.0,2767.0,26.3,12.0,56.7,15.0,72.0,527.0,434344.95652027393,389.0,2077.0,4109.0,9028.0,,,,,Nervous system,"G10-G13, G30-G32 Other degenerative diseases (incl. Alzheimer)."
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,G20-G26,Extrapyramidal & movement disorders (incl. Parkinsonism).,14444.0,11936.0,7548.0,5541.0,4601.0,44.9,23.0,24.2,13.0,67.0,2854.0,205023.92703013698,340.0,2887.0,4818.0,6396.0,,,,,Nervous system,G20-G26 Extrapyramidal & movement disorders (incl. Parkinsonism).
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,G35-G37,Demyelinating diseases (incl Multiple Sclerosis) of the CNS.,17834.0,16361.0,5528.0,3967.0,7869.0,26.4,11.0,14.2,5.0,45.0,6172.0,120100.37440999999,81.0,15382.0,2037.0,335.0,,,,,Nervous system,G35-G37 Demyelinating diseases (incl Multiple Sclerosis) of the CNS.
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,G40-G47,Epilepsy migraine & other episodic disorders,137682.0,125557.0,63967.0,56982.0,59798.0,108.0,67.0,4.7,2.0,50.0,40789.0,384739.09150136984,12966.0,73007.0,27076.0,24588.0,,,,,Nervous system,G40-G47 Epilepsy migraine & other episodic disorders
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,"G50-G73, G90-G99",Other diseases & disorders of the nervous syst.,22594.0,19480.0,11690.0,6602.0,8184.0,44.9,23.0,14.4,5.0,47.0,4074.0,200667.4894278082,2741.0,11251.0,5484.0,3098.0,,,,,Nervous system,"G50-G73, G90-G99 Other diseases & disorders of the nervous syst."
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,G80-G83,Cerebral palsy & other paralytic syndromes,18389.0,13402.0,9772.0,5341.0,4193.0,78.7,38.0,33.4,12.0,47.0,2359.0,347584.43057753425,3323.0,5027.0,4316.0,5715.0,,,,,Nervous system,G80-G83 Cerebral palsy & other paralytic syndromes
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,"H00-H06, H15-H22, H30-H36, H43-H5 Other disorders of the eye etc.","H00-H06, H15-H22, H30-H36, H43-H5 Other disorders of the eye etc.",113632.0,112419.0,54114.0,17816.0,89992.0,95.4,55.0,2.5,1.0,52.0,71629.0,98363.6101709589,16675.0,42453.0,28260.0,26153.0,,,,,Eye,"H00-H06, H15-H22, H30-H36, H43-H5 Other disorders of the eye etc. H00-H06, H15-H22, H30-H36, H43-H5 Other disorders of the eye etc."
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,H10-H13,Disorders of conjunctiva (including conjunctivitis),4341.0,4297.0,2273.0,1033.0,3109.0,126.9,78.0,2.1,1.0,45.0,2780.0,3075.2365906849313,733.0,2197.0,930.0,479.0,,,,,Eye,H10-H13 Disorders of conjunctiva (including conjunctivitis)
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,H25-H28,Disorders of lens (including cataracts),230160.0,229730.0,83131.0,1121.0,221207.0,193.2,167.0,1.8,1.0,75.0,181943.0,60421.67460246575,505.0,19066.0,71195.0,139303.0,,,,,Eye,H25-H28 Disorders of lens (including cataracts)
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,H40-H42,Glaucoma,16126.0,15979.0,7362.0,2541.0,12815.0,53.5,36.0,2.0,1.0,68.0,9148.0,13779.313843561644,169.0,3571.0,6300.0,6077.0,,,,,Eye,H40-H42 Glaucoma
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,H60-H95,Diseases of the ear and mastoid process,91959.0,90843.0,49204.0,12351.0,77033.0,103.7,63.0,1.8,1.0,23.0,50347.0,72218.80683452054,53394.0,28026.0,7166.0,3370.0,,,,,Ear,H60-H95 Diseases of the ear and mastoid process
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I00-I09,Rheumatic heart disease,5279.0,4324.0,1907.0,1013.0,2866.0,105.0,57.0,11.0,8.0,64.0,1278.0,34245.229920000005,73.0,1466.0,2585.0,1155.0,,,,,Circulatory,I00-I09 Rheumatic heart disease
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I10-I15,Hypertensive diseases,21644.0,18574.0,11254.0,8004.0,4505.0,25.5,8.0,6.9,3.0,62.0,5043.0,86066.47582547944,273.0,7863.0,7533.0,5967.0,,,,,Circulatory,I10-I15 Hypertensive diseases
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I20-I25,Ischaemic heart diseases,364168.0,288937.0,234403.0,189160.0,80270.0,111.6,67.0,6.7,5.0,66.0,41961.0,1648973.1389849314,26.0,103162.0,159508.0,101370.0,,,,,Circulatory,I20-I25 Ischaemic heart diseases
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I26-I28,Pulmonary heart disease & diseases of pulmonary circulation,22873.0,17122.0,9697.0,14958.0,922.0,32.4,9.0,10.4,8.0,63.0,692.0,174383.7560969863,121.0,7861.0,7612.0,7276.0,,,,,Circulatory,I26-I28 Pulmonary heart disease & diseases of pulmonary circulation
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I30-I52,Other forms of heart disease,259824.0,200346.0,137497.0,149237.0,36428.0,72.2,38.0,9.7,6.0,70.0,19312.0,1722981.7289835615,2010.0,43787.0,87047.0,126926.0,,,,,Circulatory,I30-I52 Other forms of heart disease
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I60-I69,Cerebrovascular diseases,144221.0,101913.0,68012.0,81819.0,7481.0,34.1,20.0,25.1,11.0,73.0,884.0,2326501.1784821916,430.0,20385.0,45239.0,78104.0,,,,,Circulatory,I60-I69 Cerebrovascular diseases
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I70-I79,"Diseases of arteries, arterioles & capillaries",76370.0,65278.0,47658.0,19087.0,39711.0,44.9,25.0,10.1,4.0,68.0,8989.0,546965.385170411,390.0,15907.0,32318.0,27741.0,,,,,Circulatory,"I70-I79 Diseases of arteries, arterioles & capillaries"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I80-I89,Diseases of veins & lymphatic system nec.,152099.0,141784.0,68326.0,37131.0,96346.0,159.3,91.0,4.5,2.0,52.0,64355.0,342820.98910219176,3146.0,93044.0,36472.0,19406.0,,,,,Circulatory,I80-I89 Diseases of veins & lymphatic system nec.
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,I95-I99,Other & unspecified disorders of the circulatory system,11021.0,8451.0,4826.0,6593.0,1072.0,28.9,13.0,11.3,6.0,73.0,955.0,84046.89653260272,72.0,1450.0,2856.0,6642.0,,,,,Circulatory,I95-I99 Other & unspecified disorders of the circulatory system
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,J00-J06,Acute upper respiratory infections,84330.0,82157.0,47436.0,75258.0,5836.0,166.0,113.0,1.4,1.0,9.0,827.0,112789.40676452055,66379.0,14344.0,1696.0,1895.0,,,,,Respiratory,J00-J06 Acute upper respiratory infections
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,J10-J18,Influenza & pneumonia,108226.0,81575.0,55224.0,75987.0,1745.0,10.8,4.0,12.6,6.0,62.0,906.0,938967.7207902741,11492.0,19260.0,22701.0,54708.0,,,,,Respiratory,J10-J18 Influenza & pneumonia
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,J20-J22,Other acute lower respiratory infections,126976.0,104328.0,61717.0,98908.0,1646.0,19.0,4.0,8.4,4.0,48.0,572.0,841477.2139726027,33736.0,21277.0,22598.0,49307.0,,,,,Respiratory,J20-J22 Other acute lower respiratory infections
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,J30-J39,Other diseases of upper respiratory tract,141480.0,140569.0,74486.0,9732.0,128020.0,163.3,108.0,1.5,1.0,29.0,23288.0,165902.6582320548,45036.0,81318.0,11745.0,3373.0,,,,,Respiratory,J30-J39 Other diseases of upper respiratory tract
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,J40-J47,Chronic lower respiratory diseases,221736.0,173911.0,111396.0,161786.0,5917.0,25.4,7.0,7.5,5.0,54.0,3679.0,1270761.693139726,30679.0,53259.0,72387.0,65371.0,,,,,Respiratory,J40-J47 Chronic lower respiratory diseases
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,J60-J70,Lung diseases due to external agents,5063.0,3445.0,3143.0,2943.0,224.0,15.0,7.0,15.5,9.0,66.0,123.0,51935.63480780822,204.0,1144.0,1299.0,2416.0,,,,,Respiratory,J60-J70 Lung diseases due to external agents
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,J80-J99,Other diseases of the respiratory system,54065.0,42254.0,32027.0,27314.0,8899.0,20.4,7.0,10.1,6.0,60.0,5133.0,371288.59634589043,2477.0,17354.0,17850.0,16369.0,,,,,Respiratory,J80-J99 Other diseases of the respiratory system
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K00-K14,"Diseases of oral cavity, salivary glands & jaws",178063.0,176894.0,78283.0,7310.0,163798.0,95.1,53.0,1.7,1.0,30.0,139719.0,58088.164185205474,45696.0,113822.0,13239.0,5292.0,,,,,Digestive,"K00-K14 Diseases of oral cavity, salivary glands & jaws"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K20-K31,Diseases of oesophagusstomach & duodenum,339230.0,289956.0,179015.0,45889.0,200985.0,51.3,35.0,7.1,3.0,57.0,229079.0,477126.11886986304,7274.0,156979.0,102562.0,72218.0,,,,,Digestive,K20-K31 Diseases of oesophagusstomach & duodenum
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K35-K38,Diseases of appendix,38245.0,35820.0,21003.0,34689.0,801.0,66.8,42.0,4.2,3.0,28.0,28.0,153063.67613643836,10122.0,25476.0,1905.0,738.0,,,,,Digestive,K35-K38 Diseases of appendix
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K40-K46,Hernia,157458.0,152285.0,108410.0,15907.0,129130.0,126.7,72.0,3.2,2.0,54.0,75834.0,240246.60395890407,13697.0,68294.0,47217.0,28240.0,,,,,Digestive,K40-K46 Hernia
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K50-K52,Noninfective enteritis & colitis,115820.0,101554.0,51197.0,53104.0,37975.0,56.4,35.0,6.3,2.0,41.0,38984.0,386623.7532054795,21140.0,58457.0,18738.0,17446.0,,,,,Digestive,K50-K52 Noninfective enteritis & colitis
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K55-K63,Other diseases of intestines,243700.0,219219.0,109449.0,90720.0,109719.0,61.7,37.0,6.6,3.0,55.0,97425.0,792061.3793063014,18639.0,98929.0,62482.0,63608.0,,,,,Digestive,K55-K63 Other diseases of intestines
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K65-K67,Diseases of peritoneum,7572.0,6060.0,2911.0,3868.0,1863.0,94.9,51.0,10.7,7.0,54.0,584.0,59578.44600328767,241.0,3769.0,1725.0,1831.0,,,,,Digestive,K65-K67 Diseases of peritoneum
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K70-K77,Diseases of liver,26726.0,19529.0,15642.0,11615.0,5053.0,32.0,16.0,11.6,7.0,53.0,2888.0,196645.32315178085,434.0,17293.0,6886.0,2096.0,,,,,Digestive,K70-K77 Diseases of liver
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K80-K87,"Disorders of gall bladder, biliary tract & pancreas",121429.0,101389.0,44256.0,47910.0,48277.0,119.8,59.0,6.3,4.0,57.0,6743.0,599567.49276,474.0,61827.0,34350.0,24735.0,,,,,Digestive,"K80-K87 Disorders of gall bladder, biliary tract & pancreas"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,K90-K93,Other diseases of the digestive system,69234.0,50296.0,36104.0,34958.0,11493.0,45.2,26.0,6.6,3.0,58.0,11486.0,229178.8185419178,2800.0,26861.0,16464.0,23085.0,,,,,Digestive,K90-K93 Other diseases of the digestive system
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,"L00-L14, L55-L99",Other infections and disorders of the skin,232943.0,218105.0,116033.0,80000.0,127985.0,78.8,45.0,7.7,3.0,47.0,110700.0,799986.3219301369,19737.0,130886.0,42001.0,40285.0,,,,,Skin,"L00-L14, L55-L99 Other infections and disorders of the skin"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,L20-L30,Dermatitis and eczema,10698.0,10063.0,5189.0,5338.0,3750.0,33.6,16.0,6.0,4.0,36.0,2382.0,44882.1243150685,3615.0,3992.0,1561.0,1519.0,,,,,Skin,L20-L30 Dermatitis and eczema
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,L40-L45,Papulosquamous disorders (including Psoriasis),12009.0,11775.0,6061.0,1386.0,8296.0,34.1,10.0,13.2,11.0,48.0,6411.0,65657.79662630137,366.0,8030.0,2762.0,841.0,,,,,Skin,L40-L45 Papulosquamous disorders (including Psoriasis)
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,L50-L54,Urticaria and erythems,4722.0,4356.0,2160.0,3662.0,492.0,30.8,13.0,3.3,1.0,28.0,406.0,12957.666913972604,1941.0,2003.0,455.0,324.0,,,,,Skin,L50-L54 Urticaria and erythems
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,M00-M25,Arthropathies,308970.0,299754.0,138212.0,36031.0,247865.0,183.6,125.0,7.6,5.0,54.0,105517.0,1428111.3129863013,12792.0,147071.0,90971.0,57860.0,,,,,Musculoskeletal,M00-M25 Arthropathies
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,M30-M36,Systemic connective tissue disorders,15563.0,13851.0,4221.0,4245.0,6277.0,24.6,10.0,11.2,5.0,50.0,5453.0,77947.81619383562,944.0,8588.0,3681.0,2327.0,,,,,Musculoskeletal,M30-M36 Systemic connective tissue disorders
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,M40-M54,Dorsopathies,147481.0,141596.0,62307.0,29939.0,90173.0,85.0,49.0,7.0,4.0,53.0,79590.0,424340.00667123287,2226.0,92720.0,32025.0,20408.0,,,,,Musculoskeletal,M40-M54 Dorsopathies
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,M60-M79,Soft tissue disorders,123075.0,118000.0,56694.0,38577.0,72180.0,140.6,85.0,3.1,1.0,52.0,48813.0,210238.09196,5138.0,71009.0,29721.0,17183.0,,,,,Musculoskeletal,M60-M79 Soft tissue disorders
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,M80-M94,Osteopathies and chondropathies,44299.0,41596.0,19306.0,11256.0,23552.0,99.5,48.0,8.9,4.0,51.0,14488.0,237780.2628939726,4772.0,19506.0,9067.0,10932.0,,,,,Musculoskeletal,M80-M94 Osteopathies and chondropathies
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,M95-M99,Other disorders of the musculoskeletal system & conn. tiss.,3973.0,3863.0,2036.0,418.0,3194.0,193.1,133.0,6.8,2.0,42.0,800.0,19397.615526301368,156.0,2931.0,456.0,430.0,,,,,Musculoskeletal,M95-M99 Other disorders of the musculoskeletal system & conn. tiss.
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,"N00-N08, N10-N16",Diseases of the kidney,32163.0,28141.0,15561.0,13150.0,10473.0,55.7,32.0,6.1,4.0,45.0,6788.0,128149.38608534247,4135.0,16418.0,6950.0,4653.0,,,,,Genitourinary,"N00-N08, N10-N16 Diseases of the kidney"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N17-N19,Renal failure,68999.0,57930.0,41879.0,15336.0,8017.0,22.1,6.0,11.2,5.0,61.0,29590.0,293285.3432091781,1886.0,23097.0,24466.0,19539.0,,,,,Genitourinary,N17-N19 Renal failure
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N20-N23,Urolithiasis,54904.0,50308.0,38970.0,20630.0,25336.0,46.1,26.0,3.3,2.0,50.0,18221.0,106998.20972876712,429.0,37973.0,12511.0,3982.0,,,,,Genitourinary,N20-N23 Urolithiasis
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N25-N29,Other disorders of kidney & ureter,4046.0,3626.0,2224.0,1069.0,1958.0,46.2,24.0,5.8,3.0,48.0,800.0,16592.01230191781,605.0,1713.0,1113.0,616.0,,,,,Genitourinary,N25-N29 Other disorders of kidney & ureter
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N30-N39,Other diseases of the urinary system,172224.0,157061.0,72516.0,55881.0,85033.0,88.4,51.0,7.9,4.0,57.0,64747.0,719697.4452636986,13857.0,61543.0,41530.0,55270.0,,,,,Genitourinary,N30-N39 Other diseases of the urinary system
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N40-N51,Diseases of male genital organs,118655.0,114552.0,118655.0,22302.0,85943.0,103.0,59.0,3.6,2.0,48.0,54126.0,215611.63036931507,22612.0,39242.0,34697.0,21989.0,,,,,Genitourinary,N40-N51 Diseases of male genital organs
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N60-N64,Disorders of breast,30399.0,30137.0,2921.0,2958.0,26462.0,71.9,25.0,2.2,2.0,44.0,15436.0,32660.829419999995,336.0,25296.0,3651.0,1115.0,,,,,Genitourinary,N60-N64 Disorders of breast
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N70-N77,Inflammatory diseases of female pelvic organs,29052.0,28073.0,0.0,12514.0,14459.0,76.9,46.0,2.7,1.0,36.0,9283.0,49977.460950136985,274.0,26815.0,1204.0,684.0,,,,,Genitourinary,N70-N77 Inflammatory diseases of female pelvic organs
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N80-N98,Noninflammatory disorders of female genital tract,287486.0,284838.0,0.0,29688.0,240237.0,79.5,45.0,3.3,2.0,44.0,156272.0,415825.3907671233,1273.0,239135.0,32807.0,12056.0,,,,,Genitourinary,N80-N98 Noninflammatory disorders of female genital tract
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,N99,Other disorders of the genitourinary system,3096.0,2840.0,1124.0,685.0,1902.0,102.9,60.0,6.3,4.0,53.0,663.0,13370.844261369863,175.0,1503.0,925.0,489.0,,,,,Genitourinary,N99 Other disorders of the genitourinary system
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,O00-O08,Pregnancy with abortive outcome,173722.0,171843.0,0.0,71005.0,85081.0,6.5,5.0,1.1,1.0,30.0,81908.0,96747.79085383563,667.0,153464.0,3.0,4491.0,,,,,Pregnancy and childbirth,O00-O08 Pregnancy with abortive outcome
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,"O10-O75, O85-O92, O95-O99",Complications of labour and delivery,887148.0,873340.0,0.0,70317.0,18423.0,8.9,1.0,2.1,1.0,28.0,18619.0,1704283.3431342468,594.0,885829.0,11.0,278.0,,,,,Pregnancy and childbirth,"O10-O75, O85-O92, O95-O99 Complications of labour and delivery"
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,O80-O84,Delivery,117927.0,117281.0,0.0,648.0,581.0,18.8,3.0,2.2,2.0,28.0,25.0,232227.20034082193,56.0,117836.0,0.0,23.0,,,,,Pregnancy and childbirth,O80-O84 Delivery
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,P00-P04,Complications of fetus/neonate affected by maternal,13665.0,12973.0,6654.0,83.0,6.0,188.5,188.0,3.2,2.0,0.0,4.0,34979.260931506855,13632.0,30.0,0.0,2.0,,,,,Perinatal,P00-P04 Complications of fetus/neonate affected by maternal
1999,1999-00,hosp-epis-stat-admi-prim-diag-sum-99-00-tab.xls,P05- P96 Other conditions originating in the perinatal period,P05- P96 Other conditions originating in the perinatal period,173201.0,151911.0,95029.0,15377.0,2176.0,97.9,50.0,6.7,3.0,0.0,1463.0,944499.2423347945,172577.0,365.0,104.0,93.0,,,,,Perinatal,P05- P96 Other conditions originating in the perinatal period P05- P96 Other conditions originating in the perinatal period
