year_start,fiscal_year,chapter,fce,admissions,male,female,gender_unknown,emergency,waiting_list,planned,other_admission,age_0_14,age_15_59,age_60_74,age_75_plus,day_case,bed_days,mean_age,mean_los
2005,2005-06,Respiratory,922925.0,694219.0,473004.0,,,527758.0,137866.0,,,199443.0,251631.0,185750.0,285828.0,44440.0,4209931.0,50.644676436330144,6.837929084161768
2005,2005-06,Digestive,1534117.0,1306105.0,755566.0,,,431832.0,676356.0,,,128941.0,740675.0,354941.0,309195.0,676808.0,3670491.0,52.07480198707139,5.4703842666498055
2005,2005-06,Skin,308949.0,273371.0,157267.0,,,119591.0,134378.0,,,25737.0,168229.0,56334.0,58561.0,124082.0,1041407.0,49.09339081854934,7.066135511039039
2005,2005-06,Musculoskeletal,881170.0,834416.0,375796.0,,,176549.0,546232.0,,,27838.0,436443.0,248731.0,167783.0,352501.0,2534475.0,55.7721347753555,5.365673706549247
2005,2005-06,Genitourinary,914573.0,814507.0,356595.0,,,239483.0,463978.0,,,46175.0,490317.0,179098.0,191422.0,365768.0,2445532.0,52.496542102161335,5.421992448935185
2005,2005-06,Pregnancy and childbirth,1338513.0,1308697.0,0.0,,,147638.0,96623.0,,,1159.0,1318969.0,16.0,4361.0,96681.0,2002852.0,28.25158814296163,1.6119441499634293
2005,2005-06,Perinatal,196985.0,166620.0,108498.0,,,22922.0,2138.0,,,196724.0,148.0,0.0,8.0,1728.0,1074791.0,0.0,6.414302104221134
2005,2005-06,Congenital,111100.0,101893.0,63623.0,,,10014.0,58181.0,,,84047.0,22954.0,2706.0,1361.0,31761.0,300595.0,11.0,4.374604860486049
2005,2005-06,Symptoms and signs,1743361.0,1505981.0,815952.0,,,1042597.0,299196.0,,,168285.0,762417.0,364564.0,446607.0,300619.0,5961526.0,53.20060331738521,5.418408178225852
2005,2005-06,Injury and poisoning,961017.0,836304.0,495712.0,,,699796.0,86255.0,,,124065.0,472817.0,123468.0,240334.0,37691.0,5299181.0,47.938244588805404,6.919376868463305
2005,2005-06,Health services factors,1080660.0,1056032.0,469252.0,,,54155.0,233106.0,,,501230.0,385293.0,103359.0,88997.0,301109.0,1642613.0,25.74139599874151,2.414650121222216
2006,2006-07,Infectious and parasitic,204980.0,162211.0,105556.0,,,136370.0,14588.0,,,75641.0,65446.0,23448.0,39651.0,17037.0,945999.0,37.04762903697922,6.96393355449312
2006,2006-07,Neoplasms,1562085.0,1441884.0,765755.0,,,160986.0,664298.0,,,47186.0,567461.0,580153.0,366742.0,933868.0,4066050.0,61.058414234820766,7.704982123251936
2006,2006-07,Blood and immune,233992.0,203795.0,104910.0,,,55606.0,75272.0,,,19902.0,90085.0,56616.0,67259.0,129636.0,411874.0,56.416933057540426,5.5275620534035355
2006,2006-07,Endocrine and metabolic,213088.0,174265.0,106702.0,,,80305.0,54929.0,,,21525.0,98560.0,46850.0,45985.0,66595.0,784015.0,51.787923299294185,7.310230045802673
2006,2006-07,Mental health,211408.0,177991.0,114702.0,,,123334.0,14847.0,,,8538.0,139551.0,25337.0,35305.0,3012.0,6589213.0,47.61958866268069,53.22354404752895
2006,2006-07,Nervous system,304665.0,258141.0,141949.0,,,105566.0,107648.0,,,26908.0,151455.0,65161.0,60789.0,96049.0,1571488.0,52.24860748691185,10.704406479247698
2006,2006-07,Eye,456327.0,453444.0,193255.0,,,24166.0,373343.0,,,17676.0,80970.0,140463.0,217194.0,392766.0,114625.0,68.26914252279616,1.6171333276356648
2006,2006-07,Ear,82042.0,79672.0,43060.0,,,14863.0,62542.0,,,39432.0,28877.0,8769.0,4959.0,42239.0,60874.0,28.0,1.6
2006,2006-07,Circulatory,1255590.0,901923.0,705822.0,,,477080.0,307732.0,,,7285.0,341195.0,418104.0,488426.0,208618.0,6648299.0,67.74282130313239,8.919552162728278
2006,2006-07,Respiratory,936817.0,693255.0,478460.0,,,529614.0,135197.0,,,192506.0,258311.0,192522.0,293011.0,50671.0,4072007.0,51.41048785408463,6.582471176334333
2006,2006-07,Digestive,1617166.0,1382085.0,794543.0,,,438458.0,760177.0,,,128407.0,783819.0,381081.0,323453.0,752918.0,3531816.0,52.38059914690267,5.183221203018119
2006,2006-07,Skin,306019.0,268966.0,155927.0,,,121003.0,127921.0,,,25241.0,164918.0,57377.0,58402.0,120837.0,952940.0,49.159022805773496,6.494646410843771
2006,2006-07,Musculoskeletal,931433.0,883272.0,396512.0,,,182667.0,569847.0,,,28434.0,457460.0,268753.0,176325.0,385894.0,2400652.0,56.26898338366796,4.8867580384203695
2006,2006-07,Genitourinary,930866.0,820662.0,369424.0,,,249821.0,463877.0,,,45041.0,485355.0,187839.0,204912.0,357682.0,2391855.0,53.32089688526598,4.978330608272297
2006,2006-07,Pregnancy and childbirth,1360949.0,1329122.0,0.0,,,146673.0,95193.0,,,1055.0,1346857.0,1.0,4585.0,97786.0,1927858.0,28.246269331179935,1.5138057340870232
2006,2006-07,Perinatal,211323.0,178606.0,115680.0,,,26380.0,2357.0,,,211131.0,102.0,5.0,9.0,1967.0,1122643.0,0.0,6.198268527325468
2006,2006-07,Congenital,112689.0,102593.0,64159.0,,,10471.0,57112.0,,,85442.0,22768.0,2871.0,1495.0,32962.0,290401.0,10.98481661919087,4.319948708392124
2006,2006-07,Symptoms and signs,1750817.0,1518473.0,827034.0,,,1038227.0,336724.0,,,164224.0,766502.0,372225.0,446647.0,326591.0,5595226.0,53.23169925811778,5.701479195141467
2006,2006-07,Injury and poisoning,996208.0,862880.0,516591.0,,,720176.0,91597.0,,,126226.0,490374.0,130790.0,248196.0,43719.0,5116637.0,47.84752782551435,6.489853323803863
2006,2006-07,Health services factors,1106117.0,1083033.0,483388.0,,,58251.0,235488.0,,,519608.0,384325.0,108226.0,91331.0,312543.0,1486098.0,25.353384858925413,2.229265620183037
2007,2007-08,Infectious and parasitic,211079.0,166373.0,108358.0,,,139958.0,14436.0,,,78519.0,65541.0,24856.0,41034.0,17873.0,961839.0,37.00082433591215,6.8926951520520765
2007,2007-08,Neoplasms,1587071.0,1467338.0,772367.0,,,155607.0,672822.0,,,47417.0,561562.0,604501.0,373083.0,971633.0,3830716.0,60.993787927572235,7.362693288454014
2007,2007-08,Blood and immune,251926.0,220427.0,113989.0,,,58077.0,80102.0,,,20906.0,95298.0,62686.0,72778.0,142807.0,406630.0,56.47204337781729,5.108552511451776
2007,2007-08,Endocrine and metabolic,226087.0,185708.0,112476.0,,,83510.0,57620.0,,,22311.0,104871.0,50752.0,47948.0,74085.0,773830.0,52.152304201479964,6.942580953349817
2007,2007-08,Mental health,205869.0,169303.0,111398.0,,,119972.0,13494.0,,,6331.0,139058.0,25724.0,34535.0,3059.0,5869012.0,47.74721303353103,43.2494858380815
2007,2007-08,Nervous system,318604.0,270959.0,149699.0,,,107098.0,117943.0,,,28250.0,158565.0,69510.0,62121.0,106760.0,1477011.0,52.1875965147958,9.80768697191498
2007,2007-08,Eye,504702.0,501597.0,215422.0,,,24701.0,406565.0,,,18989.0,86979.0,156745.0,241922.0,444238.0,105422.0,68.6099203094103,1.423464143197372
2007,2007-08,Ear,89486.0,86888.0,46979.0,,,14571.0,69522.0,,,41376.0,31525.0,10458.0,6108.0,50131.0,58599.0,29.0,1.6
2007,2007-08,Circulatory,1274674.0,906738.0,715200.0,,,473512.0,326631.0,,,7600.0,338814.0,424826.0,502605.0,226148.0,6424139.0,67.82495602797265,8.72306503466769
2007,2007-08,Respiratory,955526.0,701627.0,490974.0,,,531611.0,139620.0,,,196318.0,260163.0,196704.0,301584.0,61229.0,3993842.0,51.49884880160247,6.47343735282975
2007,2007-08,Digestive,1724700.0,1484577.0,848885.0,,,449615.0,849880.0,,,135419.0,836837.0,412882.0,338787.0,838627.0,3473201.0,52.17708529019539,4.97464857656404
2007,2007-08,Skin,311012.0,272917.0,159227.0,,,121579.0,131222.0,,,25951.0,164924.0,59361.0,60472.0,125293.0,914999.0,50.02599578151325,6.2831582061142335
2007,2007-08,Musculoskeletal,1020710.0,970560.0,437121.0,,,184325.0,639677.0,,,31471.0,495039.0,301449.0,190447.0,448994.0,2374256.0,56.031003909043704,4.605713571925424
2007,2007-08,Genitourinary,947934.0,830795.0,374714.0,,,256127.0,487268.0,,,46375.0,486990.0,193287.0,212569.0,368331.0,2395374.0,53.40547443176424,5.016090360721317
2007,2007-08,Pregnancy and childbirth,1425650.0,1391710.0,0.0,,,149944.0,98658.0,,,1139.0,1409551.0,9.0,3621.0,103901.0,1942038.0,28.242920772980746,1.501241118086487
2007,2007-08,Perinatal,220403.0,185732.0,120964.0,,,29174.0,2104.0,,,220189.0,97.0,2.0,4.0,1920.0,1123464.0,0.0,6.0158051387685285
2007,2007-08,Congenital,119768.0,109000.0,68347.0,,,10326.0,60056.0,,,90391.0,24545.0,3284.0,1524.0,37923.0,282556.0,11.0,3.9806559348072943
2007,2007-08,Symptoms and signs,1801842.0,1561055.0,853580.0,,,1053277.0,353392.0,,,167614.0,777711.0,387797.0,466602.0,356294.0,5464148.0,53.94354776944926,5.185233832933186
2007,2007-08,Injury and poisoning,1030719.0,889300.0,527339.0,,,734532.0,103648.0,,,126705.0,500909.0,139769.0,262515.0,53097.0,5079300.0,48.4175017633322,6.303640080371081
2007,2007-08,Health services factors,1131300.0,1107224.0,494609.0,,,55852.0,237618.0,,,526753.0,390500.0,117384.0,94590.0,334040.0,1317071.0,25.687665517546186,1.8822538672323879
2008,2008-09,Infectious and parasitic,219915.0,172683.0,113446.0,,,145156.0,15402.0,,,85577.0,58811.0,25057.0,40171.0,19205.0,927965.0,36.014942136734646,6.496836959734442
2008,2008-09,Neoplasms,1649678.0,1524205.0,806474.0,,,152433.0,663949.0,,,47222.0,566679.0,637678.0,395106.0,1033952.0,3758406.0,61.27312481587316,7.231645569620253
2008,2008-09,Blood and immune,270519.0,235309.0,121450.0,,,62313.0,86769.0,,,22230.0,98516.0,68655.0,80349.0,154171.0,409423.0,56.61937239158802,4.90401931102806
2008,2008-09,Endocrine and metabolic,248185.0,201988.0,123423.0,,,90635.0,60522.0,,,22781.0,114298.0,56672.0,53977.0,80978.0,817074.0,52.80206700646695,6.71478977375748
2008,2008-09,Mental health,204800.0,164982.0,111892.0,,,120598.0,11573.0,,,6062.0,137143.0,25576.0,35578.0,3388.0,7126548.0,48.92841796875,42.55469873046874
2008,2008-09,Nervous system,348214.0,294641.0,163470.0,,,113754.0,127525.0,,,28503.0,173391.0,77163.0,68685.0,122757.0,1601759.0,52.54057849483364,9.634975044082086
2008,2008-09,Eye,552938.0,549545.0,235505.0,,,25929.0,461700.0,,,19187.0,91019.0,171766.0,270669.0,493922.0,105723.0,69.19413388119463,1.6698125287102714
2008,2008-09,Ear,92413.0,89407.0,48481.0,,,16618.0,69353.0,,,42807.0,31522.0,11046.0,7001.0,52070.0,64605.0,30.0,1.7
2008,2008-09,Circulatory,1322295.0,926461.0,741384.0,,,481816.0,338810.0,,,8096.0,346012.0,435404.0,531063.0,237878.0,6399525.0,67.8078620882632,8.426536741044925
2008,2008-09,Respiratory,1059723.0,757003.0,538632.0,,,584412.0,137159.0,,,206250.0,274497.0,223631.0,353332.0,67925.0,4407818.0,52.865498814312794,6.522770950521976
2008,2008-09,Digestive,1848062.0,1589433.0,904694.0,,,465380.0,946727.0,,,139586.0,892219.0,448253.0,365345.0,933732.0,3511959.0,52.24282464549349,4.848341343526354
2008,2008-09,Skin,331478.0,289435.0,169612.0,,,126919.0,142262.0,,,26763.0,171005.0,64946.0,68159.0,137622.0,946673.0,50.96609126397529,6.25574125582995
2008,2008-09,Musculoskeletal,1133585.0,1077760.0,482409.0,,,198522.0,706197.0,,,31918.0,545949.0,338858.0,214379.0,528592.0,2401051.0,56.309163406361236,4.390782076333051
2008,2008-09,Genitourinary,1015711.0,880349.0,403129.0,,,275720.0,499243.0,,,48236.0,505748.0,208904.0,239655.0,398594.0,2543370.0,54.164591109085165,5.09024456759846
2008,2008-09,Pregnancy and childbirth,1382982.0,1349505.0,28.0,,,149749.0,96410.0,,,1105.0,1364516.0,13.0,5557.0,97514.0,1940377.0,28.36773797489772,1.500670652257224
2008,2008-09,Perinatal,238008.0,199543.0,130695.0,,,34009.0,2181.0,,,237554.0,107.0,9.0,4.0,2223.0,1167422.0,0.0,5.820486706329199
2008,2008-09,Congenital,122326.0,110997.0,69633.0,,,10419.0,58404.0,,,91025.0,25932.0,3589.0,1674.0,40690.0,283528.0,11.974690580906758,3.965804489642431
2008,2008-09,Symptoms and signs,1969049.0,1698401.0,930404.0,,,1142162.0,399122.0,,,180623.0,834907.0,423836.0,523879.0,406885.0,6932844.0,53.99228764748871,6.038161620152674
2008,2008-09,Injury and poisoning,1068138.0,914260.0,542533.0,,,750694.0,112000.0,,,122893.0,509498.0,151955.0,282271.0,60620.0,5129065.0,49.56915211330371,6.234290044919289
2008,2008-09,Health services factors,1154560.0,1126785.0,508448.0,,,63432.0,232681.0,,,533318.0,390673.0,127395.0,100592.0,347798.0,1366308.0,26.545756825110864,2.000187777161863
2009,2009-10,Infectious and parasitic,234245.0,183316.0,122092.0,,,155959.0,15864.0,,,95852.0,59861.0,26512.0,41153.0,19771.0,871744.0,34.253594500689175,5.941278148946616
2009,2009-10,Neoplasms,1701525.0,1566965.0,831627.0,,,154670.0,678575.0,,,50999.0,572154.0,659998.0,415885.0,1081581.0,3736698.0,61.505313174946004,7.234809656043843
2009,2009-10,Blood and immune,285857.0,248171.0,129055.0,,,65098.0,88624.0,,,23282.0,102614.0,73148.0,86066.0,165521.0,416582.0,57.66342262040111,4.830993818587615
2009,2009-10,Endocrine and metabolic,269574.0,216831.0,132473.0,,,95288.0,61633.0,,,23606.0,123543.0,61865.0,60092.0,88974.0,840498.0,52.84537826348238,6.480220273468509
2009,2009-10,Mental health,223573.0,174272.0,121213.0,,,129142.0,11988.0,,,5397.0,151076.0,28096.0,38511.0,2886.0,7482979.0,48.97464362870293,42.37607582310923
2009,2009-10,Nervous system,374756.0,313001.0,173967.0,,,122191.0,132885.0,,,30224.0,185385.0,82189.0,76432.0,133518.0,1635796.0,52.64290364930782,9.402945383129289
2009,2009-10,Eye,581107.0,576661.0,249220.0,,,25661.0,493580.0,,,19014.0,93841.0,180251.0,287776.0,523831.0,126017.0,69.26760304040391,1.5528615212000543
2009,2009-10,Ear,90589.0,86920.0,47483.0,,,17511.0,66444.0,,,41672.0,31345.0,10896.0,6629.0,50093.0,61305.0,30.0,1.5999999999999999
2009,2009-10,Circulatory,1358247.0,934076.0,759672.0,,,486550.0,341915.0,,,8008.0,350813.0,442428.0,555449.0,247937.0,6324401.0,67.91426890690721,8.29852155020405
2009,2009-10,Respiratory,1080270.0,754296.0,551965.0,,,580584.0,138183.0,,,216161.0,281157.0,227767.0,353289.0,73868.0,4339309.0,52.67593009155119,6.497391855739768
2009,2009-10,Digestive,1953859.0,1675251.0,955848.0,,,489209.0,1017477.0,,,140182.0,949906.0,475608.0,385284.0,1000405.0,3633007.0,52.558028496426815,4.826640612244793
2009,2009-10,Skin,347828.0,300831.0,176720.0,,,130444.0,149712.0,,,26255.0,176512.0,70884.0,73483.0,147131.0,943102.0,51.023735869452715,6.160938739836932
2009,2009-10,Musculoskeletal,1189567.0,1126010.0,505383.0,,,212472.0,740181.0,,,32369.0,567666.0,357177.0,231186.0,570158.0,2412754.0,56.83150507705745,4.379479003704708
2009,2009-10,Genitourinary,1073963.0,916946.0,427183.0,,,295522.0,515316.0,,,47697.0,528167.0,219451.0,264507.0,418019.0,2673362.0,54.81387999400352,5.193417650328736
2009,2009-10,Pregnancy and childbirth,1387266.0,1351898.0,29.0,,,154568.0,89053.0,,,1058.0,1371873.0,0.0,7075.0,90587.0,1937215.0,28.476404669328016,1.4976127865888733
2009,2009-10,Perinatal,248986.0,208239.0,136563.0,,,37348.0,2042.0,,,248545.0,55.0,6.0,1.0,2107.0,1190600.0,0.0,5.6353023864795615
2009,2009-10,Congenital,129140.0,116489.0,73725.0,,,11024.0,60687.0,,,97667.0,26215.0,3557.0,1549.0,42230.0,306495.0,10.987424500542048,4.103119095555212
2009,2009-10,Symptoms and signs,1954578.0,1665472.0,921584.0,,,1160763.0,391870.0,,,159673.0,832616.0,423389.0,535224.0,387348.0,6081967.0,54.84754407345217,4.9662125021360115
2009,2009-10,Injury and poisoning,1141300.0,972134.0,574222.0,,,799104.0,117575.0,,,128488.0,531057.0,167178.0,313172.0,65917.0,5243727.0,50.50854727065627,5.994351266100061
2009,2009-10,Health services factors,1179966.0,1149933.0,518061.0,,,54779.0,231378.0,,,543044.0,397258.0,132535.0,105225.0,363007.0,1235936.0,26.446401845476903,1.7541607131052928
2010,2010-11,Infectious and parasitic,257129.0,201751.0,135774.0,,,173850.0,15783.0,,,109124.0,64356.0,29423.0,43434.0,20148.0,884248.0,33.35536681388517,5.54301459578655
2010,2010-11,Neoplasms,1739904.0,1602588.0,850394.0,,,148543.0,696020.0,,,50451.0,576342.0,681855.0,429393.0,1122485.0,3529668.0,62.02097357095564,6.854401967005075
2010,2010-11,Blood and immune,290594.0,252591.0,133537.0,,,67559.0,89163.0,,,23767.0,105522.0,75284.0,85199.0,168182.0,396158.0,57.048789720365875,4.468291843603103
2010,2010-11,Endocrine and metabolic,289619.0,233035.0,143888.0,,,100666.0,67091.0,,,23961.0,131854.0,67997.0,65278.0,98730.0,838088.0,53.503596103846775,6.189891547170593
2010,2010-11,Mental health,237942.0,178474.0,128772.0,,,130633.0,13775.0,,,5552.0,160959.0,29917.0,41037.0,3266.0,7891583.0,48.893734607593444,43.63024812769498
2010,2010-11,Nervous system,385550.0,322725.0,178326.0,,,123262.0,134152.0,,,31001.0,194485.0,83001.0,76539.0,142523.0,1558976.0,52.42377901698872,9.218524445597199
2010,2010-11,Eye,591620.0,587599.0,254937.0,,,25236.0,502435.0,,,18979.0,92410.0,185243.0,294757.0,539188.0,92445.0,69.77340522632771,1.6441741320442174
2010,2010-11,Ear,89184.0,85659.0,46633.0,,,18673.0,63831.0,,,40495.0,31103.0,10775.0,6749.0,49205.0,61497.0,30.0,1.7
2010,2010-11,Circulatory,1371809.0,944114.0,767889.0,,,486564.0,345471.0,,,8411.0,353034.0,443256.0,565503.0,256706.0,5994707.0,68.23323144840134,7.763835271528326
2010,2010-11,Respiratory,1167197.0,799249.0,590963.0,,,625077.0,135923.0,,,220406.0,300788.0,254117.0,389740.0,79240.0,4486581.0,53.635062461606736,6.319731716239848
2010,2010-11,Digestive,2016862.0,1730780.0,985122.0,,,503023.0,1041904.0,,,142141.0,977904.0,498302.0,395248.0,1053186.0,3550897.0,52.620852591798545,4.675578696013907
2010,2010-11,Skin,351460.0,301351.0,178556.0,,,134051.0,144742.0,,,25963.0,175452.0,72078.0,77100.0,145978.0,915202.0,51.86623228816935,5.889563250441017
2010,2010-11,Musculoskeletal,1228310.0,1163780.0,521525.0,,,210064.0,760893.0,,,34117.0,585518.0,369520.0,237835.0,610457.0,2307922.0,56.89318738754874,4.253978718727357
2010,2010-11,Genitourinary,1098252.0,926967.0,441529.0,,,309898.0,511015.0,,,47178.0,527589.0,225632.0,283698.0,416209.0,2660330.0,55.4812374573413,5.057206724868244
2010,2010-11,Pregnancy and childbirth,1391755.0,1354242.0,17.0,,,147176.0,87851.0,,,957.0,1376520.0,7.0,2170.0,85478.0,1923266.0,29.055954532227297,1.4959322581919952
2010,2010-11,Perinatal,252313.0,211218.0,139695.0,,,39331.0,2351.0,,,251927.0,49.0,1.0,2.0,2845.0,1186691.0,0.0,5.565165488896727
2010,2010-11,Congenital,123929.0,111050.0,70854.0,,,10787.0,60483.0,,,92810.0,25952.0,3527.0,1550.0,43813.0,311425.0,11.975663484737229,4.5407112136788
2010,2010-11,Symptoms and signs,1987674.0,1693526.0,932749.0,,,1177644.0,395294.0,,,164594.0,837858.0,428785.0,552733.0,397333.0,6254573.0,54.98999634748958,5.213365370780118
2010,2010-11,Injury and poisoning,1164404.0,987927.0,584203.0,,,806221.0,123731.0,,,130875.0,535187.0,171495.0,324942.0,72773.0,5061015.0,50.60150686531479,5.737851982645199
2010,2010-11,Health services factors,1234375.0,1202218.0,543322.0,,,48774.0,239802.0,,,569568.0,410202.0,142837.0,109483.0,383961.0,1304924.0,26.626374481012657,1.955295918987342
2011,2011-12,Infectious and parasitic,261356.0,201423.0,137764.0,,,173791.0,16353.0,,,107209.0,63451.0,32542.0,46940.0,20041.0,900814.0,34.212185677772844,5.632656223694885
2011,2011-12,Neoplasms,1820659.0,1678472.0,894569.0,,,147338.0,722048.0,,,49701.0,585012.0,722419.0,460819.0,1199861.0,3391097.0,62.296640941549185,6.639091559704481
2011,2011-12,Blood and immune,301190.0,261225.0,140008.0,,,68395.0,91864.0,,,25587.0,109646.0,77147.0,87926.0,176641.0,387332.0,57.008974401540556,4.326293701650121
2011,2011-12,Endocrine and metabolic,295428.0,235843.0,146478.0,,,101464.0,65276.0,,,24315.0,134146.0,69087.0,66835.0,100063.0,833830.0,53.639357136087305,6.023214116468311
2011,2011-12,Mental health,241853.0,180591.0,130730.0,,,131980.0,13757.0,,,5975.0,161518.0,30420.0,43150.0,3874.0,6882934.0,49.40557694136521,39.441296572711515
2011,2011-12,Nervous system,390755.0,327598.0,180936.0,,,122110.0,134606.0,,,32671.0,200304.0,83066.0,74066.0,148856.0,1524108.0,51.78684853680695,9.144512546224616
2011,2011-12,Eye,587383.0,583131.0,255305.0,,,23642.0,499093.0,,,18797.0,89157.0,183509.0,295632.0,538972.0,81553.0,70.0614709652816,1.6481828721634777
2011,2011-12,Ear,86991.0,83291.0,44796.0,,,17635.0,62094.0,,,37792.0,30813.0,11086.0,7222.0,48976.0,58959.0,31.0,1.6999999999999997
2011,2011-12,Circulatory,1381635.0,949588.0,779921.0,,,491614.0,348825.0,,,8669.0,350956.0,444076.0,575932.0,266017.0,5773918.0,68.296413307422,7.415418109703359
2011,2011-12,Respiratory,1160282.0,782432.0,590727.0,,,607101.0,136967.0,,,210665.0,277505.0,255185.0,414701.0,85355.0,4373601.0,55.14060892093474,6.410540196262633
2011,2011-12,Digestive,2120480.0,1818083.0,1036417.0,,,514734.0,1107758.0,,,145101.0,1024174.0,529858.0,417304.0,1131726.0,3544463.0,53.02460244850223,4.615838489398627
2011,2011-12,Skin,339515.0,288253.0,172494.0,,,133729.0,131864.0,,,25902.0,167033.0,69769.0,75839.0,134240.0,876514.0,51.880270385697244,5.886523717656067
2011,2011-12,Musculoskeletal,1247888.0,1180870.0,526802.0,,,201409.0,777133.0,,,34627.0,591346.0,377583.0,242783.0,639924.0,2213763.0,57.13032339440719,4.122979305835139
2011,2011-12,Genitourinary,1092648.0,908601.0,442154.0,,,319275.0,498194.0,,,46670.0,503734.0,226621.0,293882.0,403522.0,2634441.0,56.0981487176108,4.9222044976973365
2011,2011-12,Pregnancy and childbirth,1376214.0,1338056.0,23.0,,,145018.0,84073.0,,,812.0,1358632.0,6.0,2532.0,81755.0,1914340.0,29.056786226560696,1.4938108462782678
2011,2011-12,Perinatal,263456.0,221280.0,145225.0,,,39949.0,2562.0,,,263037.0,44.0,0.0,1.0,3121.0,1231467.0,0.0,5.584797461435685
2011,2011-12,Congenital,124165.0,111140.0,71728.0,,,10447.0,62765.0,,,92786.0,26057.0,3592.0,1585.0,47445.0,279622.0,11.974775500342286,4.283240848870455
2011,2011-12,Symptoms and signs,1952627.0,1665409.0,918536.0,,,1144404.0,408004.0,,,154294.0,825777.0,424111.0,544498.0,411170.0,5492930.0,55.388822852495636,4.234787903680529
2011,2011-12,Injury and poisoning,1183217.0,997873.0,593806.0,,,804423.0,133949.0,,,136062.0,533043.0,173658.0,338432.0,81186.0,4981000.0,51.1937446808151,5.622642169610477
2011,2011-12,Health services factors,1237683.0,1206237.0,546201.0,,,44381.0,244546.0,,,569472.0,406138.0,150955.0,108282.0,401362.0,1254899.0,26.979442231977007,2.1552611613797716
2012,2012-13,Infectious and parasitic,449954.0,351569.0,223211.0,226736.0,7.0,282611.0,53437.0,11942.0,3579.0,151799.0,129888.0,66785.0,90715.0,58224.0,1240488.0,39.432479764598156,4.651465927628157
2012,2012-13,Neoplasms,1850657.0,1708851.0,912786.0,937814.0,57.0,141833.0,736547.0,819879.0,10592.0,51425.0,583012.0,738210.0,474247.0,1242428.0,3272786.0,62.465967491544895,6.635834409077425
2012,2012-13,Blood and immune,312792.0,275354.0,146641.0,166149.0,2.0,66447.0,100209.0,107694.0,1004.0,25098.0,116225.0,78869.0,91639.0,194238.0,334468.0,57.28555397836262,3.997414256119082
2012,2012-13,Endocrine and metabolic,294761.0,231924.0,145008.0,149743.0,10.0,104314.0,56658.0,68762.0,2190.0,25297.0,133344.0,66780.0,68094.0,94946.0,816720.0,53.29627393040463,5.930409382516682
2012,2012-13,Mental health,247108.0,179165.0,132678.0,114317.0,113.0,134276.0,13243.0,23512.0,8134.0,5511.0,160556.0,31788.0,48518.0,3661.0,7216219.0,50.469268497984686,40.81109352995451
2012,2012-13,Nervous system,395677.0,330747.0,182467.0,213177.0,33.0,121272.0,135846.0,67929.0,5700.0,33087.0,204769.0,82648.0,74469.0,154400.0,1467066.0,51.624928919295286,9.134672978212027
2012,2012-13,Eye,614378.0,608711.0,271136.0,342790.0,452.0,25314.0,523225.0,59566.0,606.0,19554.0,98304.0,194114.0,302070.0,564710.0,84062.0,69.19582732454613,1.701657123139175
2012,2012-13,Ear,87348.0,83399.0,45071.0,42264.0,13.0,18205.0,62679.0,2261.0,254.0,38745.0,29694.0,11084.0,7753.0,49961.0,59000.0,31.0,1.7000000000000002
2012,2012-13,Circulatory,1374131.0,937963.0,777888.0,596206.0,37.0,498497.0,343483.0,46525.0,49458.0,8999.0,348932.0,436256.0,578005.0,260525.0,5673915.0,68.67521582731196,7.389566351388624
2012,2012-13,Respiratory,1289782.0,856021.0,647788.0,641950.0,44.0,677856.0,138263.0,26708.0,13194.0,227509.0,305303.0,278709.0,475691.0,93120.0,4803743.0,55.82781663878082,6.360635518250372
2012,2012-13,Digestive,2050391.0,1768260.0,1014396.0,1035779.0,216.0,456395.0,1119934.0,184633.0,7298.0,127288.0,1002342.0,521069.0,396046.0,1150716.0,3277608.0,53.46247471823667,4.741101770345266
2012,2012-13,Skin,337611.0,284389.0,172648.0,164944.0,19.0,135478.0,127824.0,18542.0,2545.0,25912.0,163039.0,69526.0,78206.0,130548.0,858527.0,52.687847848559436,5.614623042495653
2012,2012-13,Musculoskeletal,1256126.0,1187649.0,527413.0,728261.0,452.0,202179.0,786177.0,192207.0,7086.0,36856.0,595126.0,377446.0,245145.0,658463.0,2154735.0,57.00413413940958,4.0935227039325675
2012,2012-13,Genitourinary,1123303.0,917779.0,462223.0,660982.0,98.0,341480.0,479707.0,87954.0,8638.0,48527.0,495134.0,233466.0,318396.0,388973.0,2767721.0,56.870821140867605,5.039901433540193
2012,2012-13,Pregnancy and childbirth,1336899.0,1297090.0,15.0,1336879.0,5.0,132790.0,77951.0,16041.0,1070308.0,728.0,1316921.0,9.0,1182.0,74739.0,1895688.0,29.053560515790647,1.501028349935186
2012,2012-13,Perinatal,274449.0,228751.0,151550.0,122812.0,87.0,42244.0,2382.0,1947.0,182178.0,273965.0,43.0,1.0,1.0,2860.0,1229936.0,0.0,5.291047517025021
2012,2012-13,Congenital,120161.0,106949.0,69644.0,50475.0,42.0,10399.0,61606.0,19701.0,15243.0,89725.0,25133.0,3500.0,1608.0,47294.0,276163.0,11.963723670741755,4.660460548763742
2012,2012-13,Symptoms and signs,1949090.0,1658750.0,912118.0,1036900.0,72.0,1138627.0,411381.0,74521.0,34221.0,157792.0,821381.0,420367.0,545370.0,412815.0,4857454.0,55.168224658686874,3.8902408303362086
